Date,Close,High,Low,Open,Volume
2007-10-01,4.698670864105225,4.7308295779415745,4.596186556913935,4.647278636779188,837068400
2007-10-02,4.7620849609375,4.766292642342268,4.68514610603094,4.704981515834534,792069600
2007-10-03,4.746156215667725,4.7840245484450294,4.718807087143345,4.741948935233167,692518400
2007-10-04,4.695666790008545,4.750966162708289,4.613318427276604,4.7485621736373504,656958400
2007-10-05,4.852247714996338,4.856154848503471,4.739545150885403,4.759681113350381,943471200
2007-10-08,5.046397686004639,5.046397686004639,4.897929448020614,4.913558380534593,835928800
2007-10-09,5.044895648956299,5.142571583097673,5.009431699718915,5.115222048676745,1104286400
2007-10-10,5.0127387046813965,5.045497317666464,4.97697420265114,5.035580010530989,667590000
2007-10-11,4.875691890716553,5.165713850273423,4.604602899945945,5.093884695481364,1643992000
2007-10-12,5.026562213897705,5.027464261330712,4.862766771743156,4.899132765852806,988176000
2007-10-15,5.0184454917907715,5.0962855749130895,4.913857385095357,5.048500352584136,1077930000
2007-10-16,5.0965895652771,5.114621688557893,4.963448870615777,4.97517067366172,1067830400
2007-10-17,5.191860198974609,5.200575710312493,5.084566716925691,5.190056906711606,1127613200
2007-10-18,5.214401721954346,5.235138382244936,5.140769283328174,5.154293174766964,823676000
2007-10-19,5.121833324432373,5.248361095942518,5.109210281133112,5.236639698593205,1291780000
2007-10-22,5.240248203277588,5.256477836325831,5.108009958944041,5.119731360589994,1649499600
2007-10-23,5.594887733459473,5.668220031372269,5.4927039562073094,5.667018237508186,1795164000
2007-10-24,5.587975978851318,5.626445022446146,5.386914042918194,5.584369393158026,1288481600
2007-10-25,5.49330472946167,5.587074345911943,5.459644067860758,5.55611822212652,973602000
2007-10-26,5.551009178161621,5.571145143931141,5.49631050388506,5.56874075368601,706876800
2007-10-29,5.562730312347412,5.607812232506813,5.5510097113101455,5.573549668222925,540554000
2007-10-30,5.620132923126221,5.691361373136835,5.5519099606716145,5.595488727700344,939414000
2007-10-31,5.708794116973877,5.713903045372154,5.558522925195061,5.639067597019812,833310800
2007-11-01,5.633357048034668,5.713301411669085,5.409753589875269,5.668219499758414,805036400
2007-11-02,5.646279335021973,5.693464278091283,5.514641810584499,5.686552059115929,1002114400
2007-11-05,5.595489501953125,5.679039659970889,5.537184239098901,5.568741060270141,804176800
2007-11-06,5.764091968536377,5.770403090042772,5.568138627802112,5.6216346919545535,954727200
2007-11-07,5.599095821380615,5.79084234721341,5.593986892971872,5.728629547227552,994327600
2007-11-08,5.273609638214111,5.617128905911945,5.042192268824212,5.610216684484259,1890378000
2007-11-09,4.970059394836426,5.263087927747752,4.96525061611763,5.143772914653698,1526380800
2007-11-12,4.621133327484131,5.040088770685875,4.527063548998656,4.967357156830324,1769065200
2007-11-13,5.108010292053223,5.138665866321236,4.621132504322787,4.834216773966473,1739446800
2007-11-14,4.9923014640808105,5.336722744688356,4.921073007709621,5.324400645875076,1449168000
2007-11-15,4.937902450561523,5.096889517756597,4.817685768064549,5.0007159309990215,1487410400
2007-11-16,5.000715255737305,5.019649421803673,4.788532697332133,4.967955850030987,1383494000
2007-11-19,4.927384376525879,5.055114796161525,4.871784458597472,4.992001158909431,1154428800
2007-11-20,5.074648857116699,5.163008175982554,4.914760546727692,4.979077171380145,1543642800
2007-11-21,5.062928676605225,5.179838930196581,4.949022706713155,4.984186107922219,1217809600
2007-11-23,5.155495643615723,5.170822827205266,5.101698220345137,5.169320083467726,465757600
2007-11-26,5.185549259185791,5.327704791571851,5.179838432219355,5.217106072361833,1305754800
2007-11-27,5.253771781921387,5.283224753878551,5.109512008061818,5.266093878145646,1317030400
2007-11-28,5.4163665771484375,5.427786628369132,5.270002128692509,5.314181997260665,1150912000
2007-11-29,5.538687229156494,5.565134318767734,5.384207960597643,5.392623326683108,1050926800
2007-11-30,5.476473808288574,5.641170513095597,5.400737528484383,5.630351159199768,1187802000
2007-12-03,5.375493049621582,5.5341796177463305,5.340630590016545,5.465655690025741,961469600
2007-12-04,5.404043197631836,5.436801805848208,5.319290059683666,5.324099240695856,773799600
2007-12-05,5.575051784515381,5.590078820950369,5.48218462711915,5.496610566046071,892402000
2007-12-06,5.708794116973877,5.713302349031264,5.593686332709159,5.5957901743359395,899810800
2007-12-07,5.8395280838012695,5.86026554305951,5.651388206960809,5.72652377770904,1066066400
2007-12-10,5.836822032928467,5.8804007900531685,5.791140237525903,5.818189218115934,722377600
2007-12-11,5.666415691375732,5.915565369720346,5.631853791552927,5.8530524382721625,1110925200
2007-12-12,5.736141204833984,5.844936615178198,5.582864590537878,5.813679954208322,1225660800
2007-12-13,5.765294075012207,5.774010791026113,5.644777240121421,5.716005686602682,864617600
2007-12-14,5.722016334533691,5.8064685195149375,5.6964704955661665,5.721415638353267,674312800
2007-12-17,5.541991710662842,5.78993880998818,5.499314992253967,5.731934907967216,1024693600
2007-12-18,5.499314785003662,5.630050676568224,5.367677247229229,5.605707031435056,1222603200
2007-12-19,5.503520488739014,5.549203077749054,5.436799896995392,5.499312807938992,827478400
2007-12-20,5.6264448165893555,5.645078440722847,5.509835093573454,5.572948735829854,774057200
2007-12-21,5.827808380126953,5.827808380126953,5.706990968076159,5.713903189471712,993960800
2007-12-24,5.974771499633789,5.99070058120182,5.8542546775257165,5.861467044004388,480202800
2007-12-26,5.979280948638916,6.039690047623307,5.915265665680373,5.98108424125935,703732400
2007-12-27,5.967860221862793,6.099797514449272,5.944718770166164,5.9792806733329895,795527600
2007-12-28,6.005728244781494,6.057721571791623,5.917068372717963,6.028569547779785,699647200
2007-12-31,5.953132629394531,6.025863408573567,5.943214522279238,5.99580934106047,539333200
2008-01-02,5.855758190155029,6.018652423927189,5.786934924961208,5.988898896300704,1079178800
2008-01-03,5.858463287353516,5.932396681433394,5.791141966368064,5.872889628650448,842066400
2008-01-04,5.411256790161133,5.800458632226258,5.376394335496264,5.753874775146414,1455832000
2008-01-07,5.338826656341553,5.517949720362544,5.116124820827505,5.447321959361135,2072193200
2008-01-08,5.146780014038086,5.483687982058444,5.133255719865954,5.413961465884852,1523816000
2008-01-09,5.391719341278076,5.3947244263716865,5.05811757809935,5.148280162571095,1813882000
2008-01-10,5.350246906280518,5.439808434898259,5.271805682337944,5.33702316144704,1482975200
2008-01-11,5.190057754516602,5.345137704334434,5.109212144518834,5.289536986342609,1232285600
2008-01-14,5.373087406158447,5.392321722340888,5.2645913209856445,5.335219068720109,1100450400
2008-01-15,5.080361366271973,5.386312445726215,4.948723388663301,5.341231727091519,2343278000
2008-01-16,4.797850131988525,5.079457054646346,4.709490816267874,4.965852449443589,2213845200
2008-01-17,4.835416793823242,4.969759251366906,4.76118327263224,4.854050812877868,1757859600
2008-01-18,4.849543571472168,4.981481666367711,4.7969487430207245,4.860062376655779,1724343600
2008-01-22,4.677633285522461,4.8080686363862934,4.38791150836815,4.449822946860181,2434754000
2008-01-23,4.179636001586914,4.207586233049686,3.7910352922817734,4.093079967158084,3372969600
2008-01-24,4.075346946716309,4.228623576210035,3.9674527704336797,4.207285019410977,2005866800
2008-01-25,3.9073452949523926,4.180237574383055,3.895324146013105,4.177232487781602,1554739200
2008-01-28,3.9073452949523926,4.003218351613992,3.800351933178487,3.8517453744578134,1474844000
2008-01-29,3.9533274173736572,3.9908952071282253,3.8784931891361714,3.9416068191131743,1099982800
2008-01-30,3.9725615978240967,4.070839015617824,3.907043586806024,3.9482179558488553,1243051600
2008-01-31,4.068134307861328,4.106903483162649,3.889011304254738,3.8905132451466393,1345674400
2008-02-01,4.019746780395508,4.105100199517917,3.972561439283086,4.094581396787087,1010744000
2008-02-04,3.956632614135742,4.084362176464221,3.9497195940557117,4.033570659416965,899234000
2008-02-05,3.8878111839294434,4.027262652446386,3.873985935614825,3.9199691111710364,1141042000
2008-02-06,3.6666109561920166,3.964748901692425,3.65969873607499,3.931989488575388,1573272400
2008-02-07,3.643768548965454,3.750160769982812,3.524453136626931,3.605600072331621,2083331600
2008-02-08,3.7711992263793945,3.777810896530018,3.6545883368083456,3.6690146744459744,1355972800
2008-02-11,3.8905141353607178,3.9064432193116776,3.8228926720910565,3.84723671988149,1201432400
2008-02-12,3.752565622329712,3.937097710106521,3.7152979845587764,3.9280816503156717,1225980000
2008-02-13,3.889012098312378,3.900432549408405,3.7757076285245312,3.8072644443618127,968534000
2008-02-14,3.8307065963745117,3.9310878648111096,3.817181502399336,3.889011845584592,954097200
2008-02-15,3.745652437210083,3.819285268782916,3.728521962647678,3.794942026183707,901300400
2008-02-19,3.672020435333252,3.809368407978258,3.649780629919426,3.786527103785648,1005046000
2008-02-20,3.7213099002838135,3.744751902432054,3.6569936655983217,3.6726222020527834,967439200
2008-02-21,3.652785062789917,3.800952764147721,3.6323489548347334,3.7883301199185744,938114800
2008-02-22,3.5902745723724365,3.6819395606693273,3.482379545502253,3.681038315419108,1529878000
2008-02-25,3.598689317703247,3.611612514279591,3.506122297626023,3.5641262071926776,1256774400
2008-02-26,3.5809574127197266,3.6392630891159494,3.4694565943556666,3.5355761398571013,1504888000
2008-02-27,3.695462703704834,3.6981672408512796,3.5490986908187994,3.5533059715280704,1475138000
2008-02-28,3.904339551925659,3.9731636074690897,3.7799151839688307,3.822892449458103,1618254400
2008-02-29,3.7573750019073486,3.9133558071156305,3.7507629287026027,3.885706121701974,1255480800
2008-03-03,3.6584954261779785,3.786226214884275,3.546393570992212,3.739942518050159,1593043200
2008-03-04,3.7453527450561523,3.7531670127514962,3.6185243795191657,3.6663104281636705,1785383600
2008-03-05,3.741445541381836,3.7609812102556006,3.6741242260220894,3.714096006225257,1221836000
2008-03-06,3.6344540119171143,3.8319093589219366,3.63084702501615,3.745052761231976,1473698800
2008-03-07,3.674124240875244,3.696063898586244,3.577951448743989,3.6188244741014124,1230462800
2008-03-10,3.5971851348876953,3.710489587321679,3.587567576476345,3.666009583469052,999588800
2008-03-11,3.8274006843566895,3.8313078183420033,3.6666111060897593,3.7297251435908403,1163943200
2008-03-12,3.787729024887085,3.8673728428494636,3.761882633531778,3.8180844502680333,1059629200
2008-03-13,3.8451333045959473,3.892017711581555,3.696665413908082,3.7297253792210903,1262102800
2008-03-14,3.8051607608795166,3.91606003106552,3.7327293201690823,3.9034369845251153,1156640800
2008-03-17,3.8087680339813232,3.8646693165804438,3.6831422282563713,3.6831422282563713,1072598800
2008-03-18,3.9917943477630615,3.997204623467115,3.8670698972502846,3.8823974735569986,1205120000
2008-03-19,3.897125482559204,4.035975770832748,3.897125482559204,4.0008127769842075,1010536800
2008-03-20,4.005319595336914,4.0059202912542125,3.882397628853513,3.9407028518803875,908787600
2008-03-24,4.193459987640381,4.233131616161048,4.0164412054312075,4.027560705541823,1066920400
2008-03-25,4.23703670501709,4.3007513978685505,4.127339283977522,4.20638115162523,1052391200
2008-03-26,4.3596601486206055,4.380097061868859,4.2268208144069765,4.233733034226231,1182084400
2008-03-27,4.215099811553955,4.367173863930799,4.2072855442452575,4.356354510462359,999829600
2008-03-28,4.29804801940918,4.347336393929922,4.255671862710295,4.26168283583066,714610400
2008-03-31,4.312777519226074,4.379197614869598,4.283324532866018,4.305865296568876,768065200
2008-04-01,4.494002819061279,4.497909953233683,4.316082755026462,4.396927969916571,1032567200
2008-04-02,4.432692050933838,4.544193231034003,4.383403660359498,4.471461636388049,1044968400
2008-04-03,4.556516170501709,4.617225826207506,4.41796637948579,4.419769672342407,1051568000
2008-04-04,4.600694179534912,4.649682010564377,4.530667940366109,4.573945747595787,854417200
2008-04-07,4.685146331787109,4.799352023696348,4.661703935526117,4.692358697723931,1158326400
2008-04-08,4.593480587005615,4.701976656396503,4.577852857855601,4.614819944993541,1014294400
2008-04-09,4.551405906677246,4.625038751302411,4.521952929333868,4.6076077249291645,873398400
2008-04-10,4.644876003265381,4.671022949906163,4.526161618637631,4.5420907072151415,955763200
2008-04-11,4.422171592712402,4.6073051419800235,4.399930993237125,4.589874123302759,1210076000
2008-04-14,4.441408634185791,4.485588509127155,4.34403362331263,4.411054406523786,845087600
2008-04-15,4.459440231323242,4.499712959488764,4.379496273731989,4.490094998652214,698037200
2008-04-16,4.619328022003174,4.631349167563939,4.526761028012378,4.5598201814710455,795774000
